,datestr,city,state,shape,duration_description,start_dt,duration_secs,end_dt,location_name,lon,lat
4539,5/20/16 00:05,McMinnville,OR,disk,10-15 minutes,2016-05-20 00:05:00,900.0,2016-05-20 00:20:00,OR McMinnville,-123.1987163,45.2101162
4540,5/19/16 23:00,Coeur d'Alene,ID,circle,20 minutes,2016-05-19 23:00:00,1200.0,2016-05-19 23:20:00,ID Coeur d'Alene,-116.7804664,47.6776832
4541,5/19/16 21:50,Knoxville,TN,circle,3 hours,2016-05-19 21:50:00,10800.0,2016-05-20 00:50:00,TN Knoxville,-83.9207392,35.9606384
4542,5/19/16 21:11,Tucson,AZ,light,15 seconds,2016-05-19 21:11:00,15.0,2016-05-19 21:11:15,AZ Tucson,-110.926479,32.2217429
4544,5/19/16 20:45,Salisbury,MD,light,45 seconds,2016-05-19 20:45:00,45.0,2016-05-19 20:45:45,MD Salisbury,-75.5993692,38.3606736
4546,5/19/16 14:04,New York City,NY,triangle,1 second,2016-05-19 14:04:00,1.0,2016-05-19 14:04:01,NY New York City,-74.0059413,40.7127837
4547,5/19/16 13:13,Shrewsbury,MA,unknown,2 seconds,2016-05-19 13:13:00,2.0,2016-05-19 13:13:02,MA Shrewsbury,-71.7128471,42.2959267
4549,5/19/16 10:30,Skokie,IL,circle,30 seconds,2016-05-19 10:30:00,30.0,2016-05-19 10:30:30,IL Skokie,-87.7416246,42.0324025
4552,5/19/16 02:30,Sandown,NH,sphere,90 seconds,2016-05-19 02:30:00,90.0,2016-05-19 02:31:30,NH Sandown,-71.1870053,42.928698
4553,5/19/16 01:30,Las Cruces,NM,unknown,6 seconds,2016-05-19 01:30:00,6.0,2016-05-19 01:30:06,NM Las Cruces,-106.7636538,32.3199396
4558,5/18/16 21:45,Pollock Pines,CA,oval,4 minutes,2016-05-18 21:45:00,240.0,2016-05-18 21:49:00,CA Pollock Pines,-120.5865935,38.7612923
4559,5/18/16 21:37,Baldwinsville,NY,light,30 minutes,2016-05-18 21:37:00,1800.0,2016-05-18 22:07:00,NY Baldwinsville,-76.3327095,43.1586786
4560,5/18/16 14:45,Nantucket,MA,triangle,2 seconds,2016-05-18 14:45:00,2.0,2016-05-18 14:45:02,MA Nantucket,-70.099451,41.2834704
4561,5/18/16 04:30,Houston,TX,oval,1 minute,2016-05-18 04:30:00,60.0,2016-05-18 04:31:00,TX Houston,-95.3698028,29.7604267
4562,5/18/16 00:30,San Jose,CA,diamond,~45 minutes,2016-05-18 00:30:00,2700.0,2016-05-18 01:15:00,CA San Jose,-121.8863286,37.3382082
4566,5/17/16 21:10,Syracuse,NY,formation,<1 minute,2016-05-17 21:10:00,60.0,2016-05-17 21:11:00,NY Syracuse,-76.1474244,43.0481221
4572,5/17/16 00:50,Massena,NY,fireball,15 seconds,2016-05-17 00:50:00,15.0,2016-05-17 00:50:15,NY Massena,-74.891865,44.9281049
4576,5/16/16 21:00,Casselberry,FL,light,4 minutes,2016-05-16 21:00:00,240.0,2016-05-16 21:04:00,FL Casselberry,-81.3278455,28.677775
4582,5/15/16 22:53,Portland,OR,oval,3 minutes,2016-05-15 22:53:00,180.0,2016-05-15 22:56:00,OR Portland,-122.6764816,45.5230622
4584,5/15/16 21:30,Carlinville,IL,light,5 minutes,2016-05-15 21:30:00,300.0,2016-05-15 21:35:00,IL Carlinville,-89.8817662,39.2797699
4585,5/15/16 21:30,Summerville,SC,unknown,2 minutes,2016-05-15 21:30:00,120.0,2016-05-15 21:32:00,SC Summerville,-80.1756481,33.0185039
4586,5/15/16 21:15,Garden City,SC,sphere,2 minutes,2016-05-15 21:15:00,120.0,2016-05-15 21:17:00,SC Garden City,-79.0086464,33.5929472
4588,5/15/16 21:00,Racine,WI,triangle,10 minutes,2016-05-15 21:00:00,600.0,2016-05-15 21:10:00,WI Racine,-87.7828523,42.7261309
4589,5/15/16 21:00,Salt Lake City,UT,formation,~5 minutes,2016-05-15 21:00:00,300.0,2016-05-15 21:05:00,UT Salt Lake City,-111.8910474,40.7607793
4594,5/15/16 02:00,Lake Worth,FL,other,3 minutes,2016-05-15 02:00:00,180.0,2016-05-15 02:03:00,FL Lake Worth,-80.0684479,26.6167555
4596,5/14/16 23:49,Fayetteville,NC,formation,10 minutes,2016-05-14 23:49:00,600.0,2016-05-14 23:59:00,NC Fayetteville,-78.8783585,35.0526641
4597,5/14/16 23:30,Salt Lake City,UT,triangle,45 seconds,2016-05-14 23:30:00,45.0,2016-05-14 23:30:45,UT Salt Lake City,-111.8910474,40.7607793
4598,5/14/16 22:45,Schaumburg,IL,circle,10 minutes,2016-05-14 22:45:00,600.0,2016-05-14 22:55:00,IL Schaumburg,-88.0834059,42.0333607
4600,5/14/16 22:20,Indianapolis,IN,unknown,10 minutes,2016-05-14 22:20:00,600.0,2016-05-14 22:30:00,IN Indianapolis,-86.158068,39.768403
4604,5/14/16 20:45,Raleigh,NC,light,20 minutes,2016-05-14 20:45:00,1200.0,2016-05-14 21:05:00,NC Raleigh,-78.6381787,35.7795897
4605,5/14/16 20:10,Maricopa,AZ,fireball,4 seconds,2016-05-14 20:10:00,4.0,2016-05-14 20:10:04,AZ Maricopa,-112.4291464,33.2917968
4606,5/14/16 18:45,Charlotte,NC,circle,6-10 seconds,2016-05-14 18:45:00,10.0,2016-05-14 18:45:10,NC Charlotte,-80.8431267,35.2270869
4607,5/14/16 17:50,Albuquerque,NM,unknown,20 minutes,2016-05-14 17:50:00,1200.0,2016-05-14 18:10:00,NM Albuquerque,-106.6055534,35.0853336
4608,5/14/16 03:00,Ashburn,VA,circle,6 minutes,2016-05-14 03:00:00,360.0,2016-05-14 03:06:00,VA Ashburn,-77.4874416,39.0437567
4609,5/14/16 02:15,Tulsa,OK,triangle,5 minutes,2016-05-14 02:15:00,300.0,2016-05-14 02:20:00,OK Tulsa,-95.992775,36.1539816
4611,5/14/16 00:00,Portland,OR,flash,30 minutes,2016-05-14 00:00:00,1800.0,2016-05-14 00:30:00,OR Portland,-122.6764816,45.5230622
4612,5/13/16 23:20,Grand Junction,CO,sphere,2 minutes,2016-05-13 23:20:00,120.0,2016-05-13 23:22:00,CO Grand Junction,-108.5506486,39.0638705
4614,5/13/16 22:19,Louisville,KY,other,~10-12 seconds,2016-05-13 22:19:00,12.0,2016-05-13 22:19:12,KY Louisville,-85.7584557,38.2526647
4615,5/13/16 22:00,Thomasville,GA,flash,30 minutes,2016-05-13 22:00:00,1800.0,2016-05-13 22:30:00,GA Thomasville,-83.9787808,30.8365815
4618,5/13/16 21:30,Jacksonville,FL,triangle,2-3 minutes,2016-05-13 21:30:00,180.0,2016-05-13 21:33:00,FL Jacksonville,-81.655651,30.3321838
4622,5/13/16 10:03,Bellingham,WA,fireball,About 5 minutes,2016-05-13 10:03:00,300.0,2016-05-13 10:08:00,WA Bellingham,-122.4786854,48.7519112
4626,5/12/16 22:55,Sarasota,FL,unknown,2 minutes,2016-05-12 22:55:00,120.0,2016-05-12 22:57:00,FL Sarasota,-82.5306527,27.3364347
4628,5/12/16 22:00,Gresham,OR,fireball,15 seconds,2016-05-12 22:00:00,15.0,2016-05-12 22:00:15,OR Gresham,-122.4302013,45.5001357
4630,5/12/16 20:40,Torrance,CA,sphere,45 minutes,2016-05-12 20:40:00,2700.0,2016-05-12 21:25:00,CA Torrance,-118.3406288,33.8358492
4631,5/12/16 00:00,Everett,WA,triangle,5 minutes,2016-05-12 00:00:00,300.0,2016-05-12 00:05:00,WA Everett,-122.2020794,47.9789848
4638,5/11/16 19:40,Tucson,AZ,light,>20 minutes,2016-05-11 19:40:00,1200.0,2016-05-11 20:00:00,AZ Tucson,-110.926479,32.2217429
4643,5/11/16 04:00,Payson,AZ,formation,5 seconds,2016-05-11 04:00:00,5.0,2016-05-11 04:00:05,AZ Payson,-111.3251355,34.2308684
4645,5/11/16 00:00,Lawrence,KS,changing,10 seconds,2016-05-11 00:00:00,10.0,2016-05-11 00:00:10,KS Lawrence,-95.2352501,38.9716689
4646,5/10/16 22:00,Prescott,AZ,circle,6 minutes,2016-05-10 22:00:00,360.0,2016-05-10 22:06:00,AZ Prescott,-112.4685025,34.5400242
4648,5/10/16 21:00,Santa Fe,NM,light,20+ minutes,2016-05-10 21:00:00,1200.0,2016-05-10 21:20:00,NM Santa Fe,-105.937799,35.6869752
4650,5/10/16 17:00,Johnson City,NY,triangle,1 minute,2016-05-10 17:00:00,60.0,2016-05-10 17:01:00,NY Johnson City,-75.9588092,42.1156308
4652,5/10/16 11:30,West Palm Beach,FL,cigar,5-10 seconds,2016-05-10 11:30:00,10.0,2016-05-10 11:30:10,FL West Palm Beach,-80.0533746,26.7153424
4653,5/10/16 01:00,West Palm Beach,FL,unknown,<30 minutes,2016-05-10 01:00:00,1800.0,2016-05-10 01:30:00,FL West Palm Beach,-80.0533746,26.7153424
4656,5/9/16 22:40,Greeley,CO,triangle,15 minutes,2016-05-09 22:40:00,900.0,2016-05-09 22:55:00,CO Greeley,-104.7091322,40.4233142
4657,5/9/16 22:11,Greeley,CO,triangle,1 hour+,2016-05-09 22:11:00,3600.0,2016-05-09 23:11:00,CO Greeley,-104.7091322,40.4233142
4660,5/9/16 20:00,Douglasville,GA,light,5-8 minutes,2016-05-09 20:00:00,480.0,2016-05-09 20:08:00,GA Douglasville,-84.7477136,33.7514966
4663,5/9/16 11:50,Winter Springs,FL,fireball,15 minutes,2016-05-09 11:50:00,900.0,2016-05-09 12:05:00,FL Winter Springs,-81.3081226,28.6988853
4668,5/8/16 23:35,Palm Beach Gardens,FL,other,>10 minutes,2016-05-08 23:35:00,600.0,2016-05-08 23:45:00,FL Palm Beach Gardens,-80.1386547,26.8233946
4669,5/8/16 22:45,Goose Creek,SC,unknown,45 seconds,2016-05-08 22:45:00,45.0,2016-05-08 22:45:45,SC Goose Creek,-80.0325867,32.9810059
4671,5/8/16 21:40,Lawrenceville,GA,light,5-10 minutes,2016-05-08 21:40:00,600.0,2016-05-08 21:50:00,GA Lawrenceville,-83.9879625,33.9562149
4672,5/8/16 21:00,Midlothian,VA,light,3 minutes,2016-05-08 21:00:00,180.0,2016-05-08 21:03:00,VA Midlothian,-77.6490005,37.5061069
4673,5/8/16 21:00,Kenner,LA,unknown,1 minute,2016-05-08 21:00:00,60.0,2016-05-08 21:01:00,LA Kenner,-90.2417434,29.9940924
4676,5/7/16 23:00,Wichita,KS,unknown,15 seconds,2016-05-07 23:00:00,15.0,2016-05-07 23:00:15,KS Wichita,-97.330053,37.6871761
4679,5/7/16 22:30,Long Beach,CA,fireball,15 seconds,2016-05-07 22:30:00,15.0,2016-05-07 22:30:15,CA Long Beach,-118.1937395,33.7700504
4680,5/7/16 22:00,Vancouver,WA,changing,2-3 minutes,2016-05-07 22:00:00,180.0,2016-05-07 22:03:00,WA Vancouver,-122.6716063,45.6318397
4684,5/7/16 19:00,Sherbrooke (Canada),QC,circle,5 minutes,2016-05-07 19:00:00,300.0,2016-05-07 19:05:00,QC Sherbrooke (Canada),-71.8824288,45.4009928
4687,5/7/16 10:00,Portland,OR,oval,15 minutes,2016-05-07 10:00:00,900.0,2016-05-07 10:15:00,OR Portland,-122.6764816,45.5230622
4688,5/7/16 05:47,Clearwater,FL,unknown,3 minutes,2016-05-07 05:47:00,180.0,2016-05-07 05:50:00,FL Clearwater,-82.8001026,27.9658533
4693,5/6/16 22:26,Coeur d'Alene,ID,light,1 minute,2016-05-06 22:26:00,60.0,2016-05-06 22:27:00,ID Coeur d'Alene,-116.7804664,47.6776832
4694,5/6/16 22:26,Coeur d'Alene,ID,light,1 minute,2016-05-06 22:26:00,60.0,2016-05-06 22:27:00,ID Coeur d'Alene,-116.7804664,47.6776832
4695,5/6/16 22:10,Cocoa,FL,circle,15-30 seconds,2016-05-06 22:10:00,30.0,2016-05-06 22:10:30,FL Cocoa,-80.7419984,28.3861159
4696,5/6/16 21:00,Janesville,WI,circle,5-10 seconds,2016-05-06 21:00:00,10.0,2016-05-06 21:00:10,WI Janesville,-89.0187222,42.6827885
4698,5/6/16 14:32,Socorro,NM,oval,1 hour,2016-05-06 14:32:00,3600.0,2016-05-06 15:32:00,NM Socorro,-106.8914159,34.0583995
4699,5/6/16 14:00,Plano,TX,sphere,<30 seconds,2016-05-06 14:00:00,30.0,2016-05-06 14:00:30,TX Plano,-96.6988856,33.0198431
4702,5/6/16 01:38,Orlando,FL,oval,2-3 minutes,2016-05-06 01:38:00,180.0,2016-05-06 01:41:00,FL Orlando,-81.3792365,28.5383355
4708,5/5/16 22:30,Westminster,CO,circle,1 minute+,2016-05-05 22:30:00,60.0,2016-05-05 22:31:00,CO Westminster,-105.0372046,39.8366528
4719,5/5/16 01:00,Orlando,FL,fireball,2 minutes,2016-05-05 01:00:00,120.0,2016-05-05 01:02:00,FL Orlando,-81.3792365,28.5383355
4721,5/4/16 21:35,Saint Paul,MN,other,5 seconds,2016-05-04 21:35:00,5.0,2016-05-04 21:35:05,MN Saint Paul,-93.0899578,44.9537029
4723,5/4/16 21:16,Woodbridge,VA,circle,6 minutes,2016-05-04 21:16:00,360.0,2016-05-04 21:22:00,VA Woodbridge,-77.2497049,38.6581722
4725,5/4/16 21:00,Tucson,AZ,light,5 minutes,2016-05-04 21:00:00,300.0,2016-05-04 21:05:00,AZ Tucson,-110.926479,32.2217429
4726,5/4/16 21:00,Las Vegas,NV,other,30 seconds,2016-05-04 21:00:00,30.0,2016-05-04 21:00:30,NV Las Vegas,-115.1398296,36.1699412
4728,5/4/16 05:30,Mesa,AZ,fireball,5 minutes,2016-05-04 05:30:00,300.0,2016-05-04 05:35:00,AZ Mesa,-111.8314724,33.4151843
4731,5/4/16 00:40,Santa Fe,NM,formation,20 seconds,2016-05-04 00:40:00,20.0,2016-05-04 00:40:20,NM Santa Fe,-105.937799,35.6869752
4742,5/3/16 00:15,Nashua,NH,triangle,30-45 seconds,2016-05-03 00:15:00,45.0,2016-05-03 00:15:45,NH Nashua,-71.467566,42.7653662
4745,5/2/16 21:20,Colorado Springs,CO,unknown,15-20 minutes,2016-05-02 21:20:00,1200.0,2016-05-02 21:40:00,CO Colorado Springs,-104.8213634,38.8338816
4748,5/1/16 23:40,Greeley,CO,triangle,1 hour,2016-05-01 23:40:00,3600.0,2016-05-02 00:40:00,CO Greeley,-104.7091322,40.4233142
4751,5/1/16 21:30,Chandler,AZ,oval,1 hour,2016-05-01 21:30:00,3600.0,2016-05-01 22:30:00,AZ Chandler,-111.8412502,33.3061605
4756,5/1/16 01:00,Ponce Inlet,FL,unknown,1.5 hours,2016-05-01 01:00:00,18000.0,2016-05-01 06:00:00,FL Ponce Inlet,-80.9369983,29.0963729
4757,5/1/16 01:00,Independence,MO,oval,2-3 minutes,2016-05-01 01:00:00,180.0,2016-05-01 01:03:00,MO Independence,-94.4155068,39.0911161
4760,4/30/16 23:50,Easton,PA,triangle,30 seconds,2016-04-30 23:50:00,30.0,2016-04-30 23:50:30,PA Easton,-75.2207323,40.688432
4763,4/30/16 22:00,Philadelphia,PA,light,3 minutes,2016-04-30 22:00:00,180.0,2016-04-30 22:03:00,PA Philadelphia,-75.1652215,39.9525839
4764,4/30/16 21:30,Philadelphia,PA,fireball,15 minutes,2016-04-30 21:30:00,900.0,2016-04-30 21:45:00,PA Philadelphia,-75.1652215,39.9525839
4765,4/30/16 21:10,Newport Beach,CA,fireball,1 minute,2016-04-30 21:10:00,60.0,2016-04-30 21:11:00,CA Newport Beach,-117.9289469,33.6189101
4766,4/30/16 21:00,Stamford,CT,formation,20 minutes,2016-04-30 21:00:00,1200.0,2016-04-30 21:20:00,CT Stamford,-73.5387341,41.0534302
4767,4/30/16 04:00,San Diego,CA,light,5 seconds,2016-04-30 04:00:00,5.0,2016-04-30 04:00:05,CA San Diego,-117.1610838,32.715738
4769,4/29/16 23:45,Pomona,NY,fireball,20 minutes,2016-04-29 23:45:00,1200.0,2016-04-30 00:05:00,NY Pomona,-74.0564499,41.1912507
4776,4/29/16 21:45,Santa Cruz,CA,egg,4 minutes,2016-04-29 21:45:00,240.0,2016-04-29 21:49:00,CA Santa Cruz,-122.0307963,36.9741171
4777,4/29/16 21:30,Ocean Springs,MS,light,5 minutes,2016-04-29 21:30:00,300.0,2016-04-29 21:35:00,MS Ocean Springs,-88.8278057,30.4113097
4780,4/29/16 10:25,Gilford,NH,light,3 seconds,2016-04-29 10:25:00,3.0,2016-04-29 10:25:03,NH Gilford,-71.4067385,43.5475771
4782,4/28/16 23:45,St. Petersburg,FL,triangle,4 minutes,2016-04-28 23:45:00,240.0,2016-04-28 23:49:00,FL St. Petersburg,-82.6267345,27.7518284
4786,4/28/16 21:10,Myrtle Beach,SC,other,2 minutes,2016-04-28 21:10:00,120.0,2016-04-28 21:12:00,SC Myrtle Beach,-78.8866943,33.6890603
4787,4/28/16 21:00,Socorro,NM,circle,6 seconds,2016-04-28 21:00:00,6.0,2016-04-28 21:00:06,NM Socorro,-106.8914159,34.0583995
4797,4/27/16 14:45,South Kingstown,RI,unknown,2 minutes,2016-04-27 14:45:00,120.0,2016-04-27 14:47:00,RI South Kingstown,-71.524667,41.4475686
4802,4/26/16 22:43,St. George,UT,chevron,3 minutes,2016-04-26 22:43:00,180.0,2016-04-26 22:46:00,UT St. George,-113.5684164,37.0965278
4804,4/26/16 21:30,Reseda,CA,fireball,5 seconds,2016-04-26 21:30:00,5.0,2016-04-26 21:30:05,CA Reseda,-118.5360517,34.2011141
4806,4/26/16 21:00,Costa Mesa,CA,fireball,5 seconds,2016-04-26 21:00:00,5.0,2016-04-26 21:00:05,CA Costa Mesa,-117.9186689,33.6411316
4808,4/26/16 20:25,San Diego,CA,triangle,7-10 seconds,2016-04-26 20:25:00,10.0,2016-04-26 20:25:10,CA San Diego,-117.1610838,32.715738
4812,4/25/16 22:30,Plainfield,IL,light,45 seconds,2016-04-25 22:30:00,45.0,2016-04-25 22:30:45,IL Plainfield,-88.2120315,41.632223
4817,4/25/16 15:00,Macon,GA,fireball,30-45 minutes,2016-04-25 15:00:00,2700.0,2016-04-25 15:45:00,GA Macon,-83.6324022,32.8406946
4820,4/25/16 00:15,Evansville,IN,flash,2 seconds,2016-04-25 00:15:00,2.0,2016-04-25 00:15:02,IN Evansville,-87.5710898,37.9715592
4822,4/24/16 22:30,Marietta,GA,oval,2 seconds,2016-04-24 22:30:00,2.0,2016-04-24 22:30:02,GA Marietta,-84.5499327,33.952602
4823,4/24/16 22:28,White House,TN,unknown,3 minutes,2016-04-24 22:28:00,180.0,2016-04-24 22:31:00,TN White House,-86.6513845,36.4703232
4824,4/24/16 22:00,Oshawa (Canada),ON,light,10 seconds,2016-04-24 22:00:00,10.0,2016-04-24 22:00:10,ON Oshawa (Canada),-78.8657912,43.8970929
4829,4/24/16 13:00,Quincy,MA,rectangle,45 seconds,2016-04-24 13:00:00,45.0,2016-04-24 13:00:45,MA Quincy,-71.0022705,42.2528772
4835,4/23/16 23:46,Minneapolis,MN,disk,30 seconds,2016-04-23 23:46:00,30.0,2016-04-23 23:46:30,MN Minneapolis,-93.2650108,44.977753
4836,4/23/16 23:00,Tallahassee,FL,fireball,15 minutes,2016-04-23 23:00:00,900.0,2016-04-23 23:15:00,FL Tallahassee,-84.2807329,30.4382559
4839,4/23/16 22:30,Jacksonville,FL,formation,25 minutes,2016-04-23 22:30:00,1500.0,2016-04-23 22:55:00,FL Jacksonville,-81.655651,30.3321838
4843,4/23/16 21:30,Clearwater,FL,circle,4 minutes,2016-04-23 21:30:00,240.0,2016-04-23 21:34:00,FL Clearwater,-82.8001026,27.9658533
4844,4/23/16 21:30,Sacramento,CA,changing,10 minutes,2016-04-23 21:30:00,600.0,2016-04-23 21:40:00,CA Sacramento,-121.4943996,38.5815719
4845,4/23/16 21:20,Phoenix,AZ,light,~10 seconds,2016-04-23 21:20:00,10.0,2016-04-23 21:20:10,AZ Phoenix,-112.0740373,33.4483771
4848,4/23/16 20:32,Plantation,FL,light,3 minutes,2016-04-23 20:32:00,180.0,2016-04-23 20:35:00,FL Plantation,-80.2331036,26.1275862
4851,4/23/16 05:00,Kansas City,MO,light,30 seconds,2016-04-23 05:00:00,30.0,2016-04-23 05:00:30,MO Kansas City,-94.5785667,39.0997265
4852,4/23/16 03:32,Austin,TX,cigar,5-8 seconds,2016-04-23 03:32:00,8.0,2016-04-23 03:32:08,TX Austin,-97.7430608,30.267153
4853,4/23/16 03:00,Virginia Beach,VA,unknown,1 hour,2016-04-23 03:00:00,3600.0,2016-04-23 04:00:00,VA Virginia Beach,-75.977985,36.8529263
4859,4/22/16 22:30,Fredericksburg,VA,light,1 second,2016-04-22 22:30:00,1.0,2016-04-22 22:30:01,VA Fredericksburg,-77.4605399,38.3031837
4860,4/22/16 21:10,San Antonio,TX,circle,3 minutes,2016-04-22 21:10:00,180.0,2016-04-22 21:13:00,TX San Antonio,-98.4936282,29.4241219
4861,4/22/16 20:30,Whittier,CA,fireball,15 seconds,2016-04-22 20:30:00,15.0,2016-04-22 20:30:15,CA Whittier,-118.032844,33.9791793
4863,4/22/16 17:50,Branson,MO,other,1 second,2016-04-22 17:50:00,1.0,2016-04-22 17:50:01,MO Branson,-93.2185144,36.6436731
4865,4/22/16 09:30,Melbourne,FL,fireball,15 minutes,2016-04-22 09:30:00,900.0,2016-04-22 09:45:00,FL Melbourne,-80.6081089,28.0836269
4866,4/22/16 00:30,Seattle,WA,teardrop,40-50 seconds,2016-04-22 00:30:00,50.0,2016-04-22 00:30:50,WA Seattle,-122.3320708,47.6062095
4869,4/21/16 21:30,Peoria,IL,sphere,20 minutes,2016-04-21 21:30:00,1200.0,2016-04-21 21:50:00,IL Peoria,-89.5889864,40.6936488
4871,4/21/16 20:50,Myrtle Beach,SC,light,10 seconds,2016-04-21 20:50:00,10.0,2016-04-21 20:50:10,SC Myrtle Beach,-78.8866943,33.6890603
4877,4/21/16 19:35,Albany,NY,cigar,5 minutes,2016-04-21 19:35:00,300.0,2016-04-21 19:40:00,NY Albany,-73.7562317,42.6525793
4881,4/21/16 04:30,Kelso,WA,light,3 minutes,2016-04-21 04:30:00,180.0,2016-04-21 04:33:00,WA Kelso,-122.9084445,46.146779
4890,4/20/16 13:00,Nampa,ID,sphere,30 minutes,2016-04-20 13:00:00,1800.0,2016-04-20 13:30:00,ID Nampa,-116.5634624,43.5407172
4897,4/19/16 21:39,Orlando,FL,circle,2 minutes,2016-04-19 21:39:00,120.0,2016-04-19 21:41:00,FL Orlando,-81.3792365,28.5383355
4898,4/19/16 21:30,Jefferson City,MO,triangle,3 minutes,2016-04-19 21:30:00,180.0,2016-04-19 21:33:00,MO Jefferson City,-92.1735164,38.5767017
4901,4/19/16 13:00,Los Lunas,NM,other,1 minute,2016-04-19 13:00:00,60.0,2016-04-19 13:01:00,NM Los Lunas,-106.7333599,34.806166
4904,4/18/16 23:00,Peoria,AZ,triangle,2 minutes,2016-04-18 23:00:00,120.0,2016-04-18 23:02:00,AZ Peoria,-112.2373779,33.5805955
4907,4/18/16 21:00,Langley (Canada),BC,light,~1 hour,2016-04-18 21:00:00,3600.0,2016-04-18 22:00:00,BC Langley (Canada),-122.6603519,49.1041779
4910,4/18/16 20:00,Plainfield,IL,circle,10 seconds,2016-04-18 20:00:00,10.0,2016-04-18 20:00:10,IL Plainfield,-88.2120315,41.632223
4913,4/17/16 23:00,Middleburg,FL,unknown,2 minutes,2016-04-17 23:00:00,120.0,2016-04-17 23:02:00,FL Middleburg,-81.8603778,30.0688512
4916,4/17/16 22:00,Grand Rapids,MI,light,2-3 minutes,2016-04-17 22:00:00,180.0,2016-04-17 22:03:00,MI Grand Rapids,-85.6680863,42.9633599
4917,4/17/16 21:45,Ottawa (Canada),ON,unknown,30 seconds,2016-04-17 21:45:00,30.0,2016-04-17 21:45:30,ON Ottawa (Canada),-75.6971931,45.4215296
4918,4/17/16 21:30,Lincoln City,OR,triangle,45 seconds,2016-04-17 21:30:00,45.0,2016-04-17 21:30:45,OR Lincoln City,-124.0178914,44.9581644
4921,4/17/16 20:22,Jacksonville,FL,light,6 seconds,2016-04-17 20:22:00,6.0,2016-04-17 20:22:06,FL Jacksonville,-81.655651,30.3321838
4922,4/17/16 14:00,Eagle Point,OR,disk,1 minute,2016-04-17 14:00:00,60.0,2016-04-17 14:01:00,OR Eagle Point,-122.8028177,42.4726258
4927,4/16/16 21:50,Miramar,FL,rectangle,15-20 minutes,2016-04-16 21:50:00,1200.0,2016-04-16 22:10:00,FL Miramar,-80.3035602,25.9860762
4929,4/16/16 21:30,Rochelle,IL,circle,3 minutes,2016-04-16 21:30:00,180.0,2016-04-16 21:33:00,IL Rochelle,-89.0687073,41.9239178
4930,4/16/16 21:15,Rosamond,CA,light,1 minute,2016-04-16 21:15:00,60.0,2016-04-16 21:16:00,CA Rosamond,-118.1634075,34.8641446
4933,4/16/16 18:24,Sacramento,CA,circle,30 minutes,2016-04-16 18:24:00,1800.0,2016-04-16 18:54:00,CA Sacramento,-121.4943996,38.5815719
4934,4/16/16 18:01,Reading,PA,cigar,2-3 minutes,2016-04-16 18:01:00,180.0,2016-04-16 18:04:00,PA Reading,-75.9268747,40.3356483
4939,4/16/16 08:20,Milford,DE,oval,2 minutes,2016-04-16 08:20:00,120.0,2016-04-16 08:22:00,DE Milford,-75.4279748,38.9126129
4942,4/15/16 23:00,Hilton Head,SC,teardrop,60 seconds,2016-04-15 23:00:00,60.0,2016-04-15 23:01:00,SC Hilton Head,-80.752608,32.216316
4946,4/15/16 22:20,Chicago,IL,fireball,3 seconds,2016-04-15 22:20:00,3.0,2016-04-15 22:20:03,IL Chicago,-87.6297982,41.8781136
4949,4/15/16 22:13,Goleta,CA,cross,4 minutes,2016-04-15 22:13:00,240.0,2016-04-15 22:17:00,CA Goleta,-119.8276389,34.4358294
4955,4/15/16 21:45,Raleigh,NC,triangle,10 minutes,2016-04-15 21:45:00,600.0,2016-04-15 21:55:00,NC Raleigh,-78.6381787,35.7795897
4956,4/15/16 21:30,Hilliard,OH,light,1 minute,2016-04-15 21:30:00,60.0,2016-04-15 21:31:00,OH Hilliard,-83.1582451,40.0333961
4957,4/15/16 21:07,Lansing,MI,circle,5-6 minutes,2016-04-15 21:07:00,360.0,2016-04-15 21:13:00,MI Lansing,-84.5555347,42.732535
4965,4/14/16 22:58,Jacksonville,FL,triangle,5 minutes,2016-04-14 22:58:00,300.0,2016-04-14 23:03:00,FL Jacksonville,-81.655651,30.3321838
4966,4/14/16 22:52,Warren,MI,circle,10 minutes,2016-04-14 22:52:00,600.0,2016-04-14 23:02:00,MI Warren,-83.0146526,42.5144566
4968,4/14/16 22:16,Oak Lawn,IL,other,5-8 seconds,2016-04-14 22:16:00,8.0,2016-04-14 22:16:08,IL Oak Lawn,-87.7479528,41.719978
4970,4/14/16 21:50,Grande Prairie (Canada),AB,light,15 minutes,2016-04-14 21:50:00,900.0,2016-04-14 22:05:00,AB Grande Prairie (Canada),-118.7986152,55.1699396
4972,4/14/16 20:30,Wenatchee,WA,circle,5 minutes,2016-04-14 20:30:00,300.0,2016-04-14 20:35:00,WA Wenatchee,-120.3103494,47.4234599
4974,4/14/16 19:00,Holland,MI,sphere,1 minute,2016-04-14 19:00:00,60.0,2016-04-14 19:01:00,MI Holland,-86.1089301,42.7875235
4977,4/14/16 00:34,Knoxville,TN,triangle,3 minutes,2016-04-14 00:34:00,180.0,2016-04-14 00:37:00,TN Knoxville,-83.9207392,35.9606384
4978,4/13/16 23:30,Indianapolis,IN,triangle,10 minutes,2016-04-13 23:30:00,600.0,2016-04-13 23:40:00,IN Indianapolis,-86.158068,39.768403
4981,4/13/16 21:30,Louisville,KY,sphere,20-30 seconds,2016-04-13 21:30:00,30.0,2016-04-13 21:30:30,KY Louisville,-85.7584557,38.2526647
